"YEAR","RACE_COMB","MULT","MULT_se"
2019,"AAPI",8.79190504653744,0.420246409340947
2019,"AIAN",5.28325508607199,1.07844842375022
2019,"Black",6.21133425669437,0.373348611901575
2019,"Latino",5.64241468945302,0.0924390094303
2019,"Other",7.75592417061611,2.42489315064672
2019,"Two or More",4.03754895185441,0.312271357308608
2019,"White",8.46481046135763,0.369970980487741
